Sexually transmitted diseases;Medicine -- Early works to 1800
Medical education -- United States
Yellow fever -- Pennsylvania -- Philadelphia
Mary, Blessed Virgin, Saint -- Apparitions and miracles (Modern);Catholic Church -- Mexico;Epidemics -- Mexico;Guadalupe, Our Lady of;Mexico City -- History
Mary, Blessed Virgin, Saint -- Apparitions and miracles (Modern);Catholic Church -- Mexico;Epidemics -- Mexico;Guadalupe, Our Lady of;Mexico City -- History
Yellow fever;Yellow fever -- South Carolina -- Charleston -- Early works to 1800;Grenada -- Description and travel
Comets -- Early works to 1800
Arithmetic -- Early works to 1900;Bookkeeping
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Early works to 1800Medicine -- Pennsylvania -- Philadelphia -- History -- 18th centuryMedicine -- United States -- History -- 18th century
Medicine -- Outlines, syllabi, etc;Medicine -- Early works to 1800
Baptists -- Pennsylvania
Agriculture -- Dictionaries;Agriculture -- New England
Agriculture -- Dictionaries;Agriculture -- New England
United States. Army -- Regulations;Military law -- United States
United States. Army -- Regulations;United States. Army. Infantry -- Drill and tactics
Medicine, Popular;Early printed books -- 18th century -- Catalogs
Diet -- Early works to 1800;Hygiene -- Early works to 1800;Early printed books -- 18th century -- Catalogs
Commerce;Luxury
Comets
Temperature measurements;Navigation -- Early works to 1800
Horses -- Diseases;Early printed books -- 18th century -- Catalogs
Winthrop, John, 1714-1779
Gout;Early printed books -- 18th century -- Catalogs
Yellow fever
Medicine, Popular
Jesus Christ -- Resurrection;Patten, William, 1763-1839;Ordination sermons
Elocution;Oratory -- Early works to 1800
Elocution;Oratory -- Early works to 1800
Yellow fever -- Pennsylvania -- Philadelphia;Plague
Baptism -- Society of Friends
Medicine, Popular
Formulas, recipes, etc. -- Early works to 1800;Industrial arts
Medicine, Popular;Early printed books -- 18th century -- Catalogs
Puerperal septicemia;Obstetrics -- Early works to 1800
Consolation -- Early works to 1800;Sick;Christian life;Medicine -- Early works to 1800;Early printed books -- 18th century -- Catalogs
Epidemics -- History
Epidemics -- History
Brown, John, 1735-1788. Elementa medicinae Brunonis;Medicine -- Early works to 1800;Communicable diseases;Early printed books -- 18th century -- Catalogs
Yellow fever -- Pennsylvania -- Philadelphia -- History -- 1793;Plague -- England -- London -- History -- 1665;Plague -- France -- Marseille -- History -- 1720
Military art and science -- Early works to 1800
Education -- Philosophy
Saratoga Springs (N.Y.)
Usher, John, 1722-1804;Ordination sermons
Society of Friends
Alien and Sedition laws, 1798;Kentucky and Virginia resolutions of 1798
Edema -- Early works to 1800
Edema -- Early works to 1800
Anatomy, Pathological
Epilepsy -- Early works to 1800
Brain -- Concussion
Croup
Oxygen -- Physiological effect
Absorption (Physiology)
Astringents;Acids
Absorption (Physiology)
Pilot guides -- Atlantic Coast (North America)
Cerebrovascular disease
Mercury -- Therapeutic use -- Early works to 1800
Tuberculosis
Opium
Botany, Medical;Phytolaccaceae
Blood -- Examination;Putrefaction
Edema
Gout
Gout
Gout
Gout
United States -- Population
Handbooks, vade-mecums, etc
Yellow fever -- Pennsylvania -- Philadelphia -- Early works to 1800
Physiology;Life (Biology)
Great Britain. Army -- Handbooks, manuals, etc
Conduct of life -- Early works to 1800
Respiration;Light -- Physiological effect
Inflammation
Sleep
Fermentation
Children -- Diseases;Diarrhea
Cerebrovascular disease
Sleep;Dreams;Psychology -- Early works to 1850
Fractures
Resuscitation
Camphor
Psychology, Pathological
Cantharides
Croup
Infertility
Dysentery
Colic
Respiration
Indians of North America -- Massachusetts;Massachuset language -- Glossaries, vocabularies, etc;Massachusetts -- Description and travel;Massachusetts -- History -- Colonial period, ca. 1600-1775
Science -- Early works to 1800;Evolution -- History
Gujer, Jakob, 1716-1785;Agriculture -- Early works to 1800
South Carolina
South Carolina
Tetanus
Pathology -- Early works to 1800
Obstetrics -- Early works to 1800;Puerperal septicemia
Arithmetic -- Early works to 1900
Arithmetic -- Early works to 1900;Arithmetic -- Texts (American)
Arithmetic -- Early works to 1900;Arithmetic -- Texts (American)
Pharmacopoeias -- Great Britain;Dispensatories
Pharmacopoeias -- Great Britain;Dispensatories
Pharmacopoeias -- Great Britain;Dispensatories
Agriculture -- Societies, etc;Industrial arts -- Societies, etc
Agriculture -- Societies, etc;Industrial arts -- Societies, etc
Agriculture -- Societies, etc;Industrial arts -- Societies, etc
Agriculture -- Societies, etc;Industrial arts -- Societies, etc
Obstetrics -- Early works to 1800
Obstetrics -- Early works to 1800
Ready-reckoners
Venus (Planet) -- Transit -- 1761
Nitric acid;Hydrochloric acid
Digitalis (Drug)
Digestion
Dysentery
Edema
Edema
Almanacs, American -- Massachusetts
Hydrocele
Almanacs, American -- MassachusettsVenus (Planet) -- Transit -- 1769
Stiles, Ezra, 1727-1795;Ordination sermons
Yellow fever -- Pennsylvania -- Philadelphia -- Early works to 1800
Medicine -- Early works to 1800;Medicine -- Practice
Medicine -- Early works to 1800;Medicine -- Practice
Medicine -- Early works to 1800;Medicine -- Practice;Early printed books -- 18th century -- Catalogs
Physiology -- Early works to 1800
Medicine -- Early works to 1800;Medicine -- Practice
Medicine -- Early works to 1800;Medicine -- Practice
Medicine -- Early works to 1800;Medicine -- Practice
Yellow fever -- Pennsylvania -- Philadelphia -- Early works to 1800;Yellow fever -- Early works to 1800
Nosology
Surgery -- Early works to 1800
Surgery -- Early works to 1800
Surgery -- Early works to 1800
Surgery -- Early works to 1800
Surgery -- Early works to 1800
Surgery -- Early works to 1800
Surgery -- Early works to 1800
Surgery -- Early works to 1800
Earthquakes -- New England
Sexually transmitted diseases;Gonorrhea;Syphilis
Sexually transmitted diseases;Gonorrhea;Syphilis
Yellow fever -- Pennsylvania -- Philadelphia -- Early works to 1800
Ulcers;Joints -- Diseases
Ulcers;Joints -- Diseases
Botany -- Jamaica;Botany -- South America
Natural history -- Pennsylvania;Birds -- Pennsylvania;Phenology
Rattlesnakes
Human anatomy -- Early works to 1800;Early printed books -- 18th century -- Catalogs
Latin language -- Grammar
Latin language -- Grammar
Latin language -- Grammar
Latin language -- Grammar
Hollis, Thomas, 1659-1731
Yellow fever -- New York (State) -- New York -- Early works to 1800
Storms -- Connecticut;Bozrah (Conn.) -- History;Lebanon (Conn.) -- History;Franklin (Conn.) -- History
Thanksgiving Day addresses;Yellow fever -- New York (State) -- New York -- Early works to 1800
Longevity
Agriculture -- Societies, etc -- Massachusetts
Hemp
Agriculture -- Societies, etc -- Massachusetts
Earthquakes -- New England
Communicable diseases;Epidemics
Mineralogy -- Early works to 1800;Metallurgy -- Early works to 1800;Chemistry -- Early works to 1800;Early printed books -- 18th century -- Catalogs
Great Britain. Army -- Handbooks, manuals, etc
Massachusetts Charitable Fire Society
Field crops -- England;Field crops -- Maryland;Crop rotation
Earthquakes -- New England
Agriculture -- Early works to 1800
Early printed books -- 18th century -- Catalogs
Scarlatina;Yellow fever
Potash
Hemp -- United States
Angina maligna;Medicine -- Early works to 1800
Yellow fever -- Pennsylvania -- Philadelphia
Yellow fever -- Pennsylvania -- Philadelphia
Yellow fever
Fourth of July orations
Plague -- England -- London -- History -- 1665
Medicine
Fast-day sermons;Repentance;Early printed books -- 18th century -- Catalogs
Cinchona -- Early works to 1800;Fever -- Early works to 1800
Cinchona -- Early works to 1800;Fever -- Early works to 1800
Yellow fever -- New York (State) -- New York -- Early works to 1800
Earthquakes -- New England
Ordination sermons
Obstetrics -- Early works to 1800
Obstetrics -- Early works to 1800
Yellow fever -- Early works to 1800;Yellow fever -- Pennsylvania -- Philadelphia -- Early works to 1800
Natural history
Bowdoin, James, 1726-1790
Botany
Medicine, Military;Medicine, Naval;Early printed books -- 18th century -- Catalogs
Human reproduction -- Early works to 1800;Medicine, Popular
Scrofula
Brown, John, 1735-1788. Elementa medicinae Brunonis
Hygiene -- Early works to 1800;Longevity
United States -- Description and travel;Nantucket (Mass.)
Nosology
Yellow fever -- Pennsylvania -- Philadelphia;Plague
Howard, John, 1726-1790;Early printed books -- 18th century -- Catalogs
Indians -- Origin;Indians of North America -- Languages
Indians of North America -- Southern States;Southern States -- Description and travel
Surgery -- Early works to 1800
Earthquakes -- New England
Smallpox;Smallpox -- Vaccination
Ready-reckoners
Influenza
Ready-reckoners
Ready-reckoners
Dispensatories;Pharmacopoeias -- Great Britain;Early printed books -- 18th century -- Catalogs
Materia medica -- United States
Tetanus
Dispensatories;Pharmacopoeias -- Great Britain;Great Britain
Geography -- Textbooks -- To 1800;United States -- Description and travel -- Early works to 1800;United States -- Maps -- Early works to 1800;France -- History -- 1789-1793 -- Early works to 1800
Theological anthropology -- Early works to 1800;Salvation -- Early works to 1800
Voyages, Imaginary;Utopias
Conversion
Redemption -- Early works to 1800
Young men
Christian life
Faith
Providence and government of God
Arithmetic -- Early works to 1900
Arithmetic -- Early works to 1900
Earthquakes -- United States -- Massachusetts;Earthquakes -- Religious aspects -- Sermons;Sermons, American
Richardson, William, fl. 1753. Liberties of the laity not infringed by the sacred dignity of the Christian priesthood;McSparran, James, 1693-1757. Sacred dignity of the Christian priesthood;Ordination;Clergy -- Appointment, call, and election
Glees, catches, rounds, etc
Music
Music in churches
Piano music;Waltzes
Grain trade -- Peru
Catholic Church -- Peru -- Clergy;Peru. Ejrcito -- Registers;Peru -- Registers
Grain trade -- Peru
South America -- Description and travel
Margil de Jess, Antonio, Father, 1657-1726 -- Biography;Franciscans -- Central America -- Biography;Indians of Central America -- Missions;Missions -- Central America
Paine, Thomas, 1737-1809. Age of reason;Bible -- Evidences, authority, etc
Providence and government of God -- Early works to 1800
New Durham (N.H.) -- Poetry
Almanacs, American
Theater -- Moral and ethical aspects
Theater -- Moral and ethical aspects
Theater -- Moral and ethical aspects
Dana, James, 1735-1812. Examination of the late Reverend President Edward's  Enquiry on freedom of will.;Edwards, Jonathan, 1703-1758. Careful and strict inquiry into the modern prevailing notions of that freedom of will .Free will and determinism
Christian martyrs;Persecution;Church history
Christian martyrs;Persecution;Church history
Massachusetts -- History;Massachusetts -- History -- Societies, etc
Massachusetts -- History;Massachusetts -- History -- Societies, etc
Science -- Early works to 1800;Encyclopedias and dictionaries, French
Devotional exercises;Nature -- Religious aspects;Providence and government of God;Seasons -- Religious aspects
Park, Mungo, 1771-1806;Explorers -- Africa, West -- Biography;Mandingo language -- Glossaries, vocabularies, etc;Africa, West -- Discovery and exploration;Niger River -- Discovery and exploration
Ethics;Utilitarianism
Conduct of life -- Early works to 1800;Maxims
Young women;Women -- Education;Conduct of life
Young women;Conduct of life
Young women;Conduct of life
Young men -- Conduct of life
Young women;Women -- Education;Conduct of life
Solitude
Conduct of life;Maxims
Latin language -- Grammar
Conduct of life;Etiquette
Conduct of life;Etiquette
Conduct of life;Etiquette
Conduct of life;Etiquette
Jesus Christ -- Poetry
Hymns, English
Melodrama, English -- Early works to 1800
Characters and characteristics
United States -- Description and travel;Nantucket (Mass.)
Child rearing
Child rearing
Child rearing
Chapbooks
Smith, Adam, 1723-1790;Interest
United States -- Commerce;United States -- Economic conditions
Commerce;Money;Foreign exchange
Ready-reckoners
Ready-reckoners
Ready-reckoners
Money -- Tables;Commercial products -- Asia
Arithmetic -- Early works to 1900;Money -- Tables
Finance, Public -- United States -- History;Morris, Robert, 1734-1806
Finance -- United States;United States -- Appropriations and expenditures
Finance, Public -- United States -- History -- To 1789
Finance, Public -- United States -- History -- 1789-1801;Debts, Public -- United States
United States. Dept. of the Treasury
World history -- Early works to 1800
Trenck, Franz, Freiherr von der, 1711-1749;Trenck, Friedrich, Freiherr von der, 1726-1794;Prisoners -- Germany -- Prussia -- Biography;Prisoners -- Austria -- Biography;Nobility -- Germany -- Prussia -- Biography;Nobility -- Austria -- Biography;Soldiers -- Germany -- Prussia -- Biography;Soldiers -- Austria -- Biography
Gibraltar -- History -- Siege, 1779-1783
Europe -- Description and travel;Europe -- Social life and customs
Great Britain -- Politics and government -- 1760-1820
Great Britain -- History -- George III, 1760-1820
Great Britain -- Biography
Rochester, John Wilmot, Earl of, 1647-1680;Poets, English -- Early modern, 1500-1700 -- Biography;Great Britain -- Court and courtiers -- Biography
Latin language -- Readers;Latin language -- Conversation and phrase books
Prisons -- France -- Paris;France -- History -- Reign of Terror, 1793-1794
Operas -- Librettos
Sicily (Italy) -- Description and travel;Malta -- Description and travel
Netherlands -- Description and travel
Russia -- History -- Peter III, 1762;Russia -- History -- Catherine II, 1762-1796
Russia -- History -- Peter III, 1762;Russia -- History -- Catherine II, 1762-1796
Preaching
Scandinavia -- Description and travel
Spanish poetry -- History and criticism;Portuguese poetry -- History and criticism;Spain -- Description and travel;Portugal -- Description and travel
United States -- History -- Revolution, 1775-1783 -- Fiction;United States -- Foreign relations -- 1789-1809
Whitman, Elizabeth, 1752-1788. -- Fiction
Franklin, Benjamin, 1706-1790
United States -- History -- Revolution, 1775-1783 -- Poetry
Shabbethai Tzevi, 1626-1676;Jews -- History;Lost tribes of Israel;Jerusalem -- Description and travel;Palestine -- Description and travel
Slavery -- Africa, North;Algeria -- Description and travel;New England -- Social life and customs
Slavery -- Africa, North;Algeria -- Description and travel;New England -- Social life and customs
Slavery -- Africa, North;Algeria -- Description and travel;New England -- Social life and customs
Slavery -- Africa, North;Algeria -- Description and travel;New England -- Social life and customs
Ethiopia -- Description and travel;Ethiopia -- History;Nile River
Religion -- Dictionaries
Religion -- Dictionaries
Religion -- Dictionaries
Christianity -- Early works to 1800
Christian biography
Christian biography;Death -- Religious aspects;Consolation
Geneva (Switzerland) -- Church history;Geneva (Switzerland) -- Description and travel
Typology (Theology)
Bible -- Prophecies
Cain (Biblical figure)
Bible. O.T. Psalms -- Paraphrases, English
Church of Scotland -- Liturgy -- Texts
Jesus Christ -- Person and offices -- Early works to 1800
Theological anthropology -- Early works to 1800;Salvation -- Early works to 1800
Predestination
Free will and determinism
Chauncy, Charles, 1705-1787. Salvation of all men;Future life;Future punishment
Hymns, English
Ames, Levi, 1752-1773;Execution sermons
Ames, Levi, 1752-1773;Execution sermons
Catholic Church
Psalmody;Hymns -- History and criticism
Fish, Joseph, 1706-1781. Examiner examined;Church and state
Congregational churches -- Controversial literature;Law and gospel
Bible -- Inspiration;Bible -- Evidences, authority, etc
Breck, Robert, 1713-1784;Ordination sermons
Holmes, Abiel, 1763-1837;First Church (Cambridge, Mass.) -- History -- Sources;Installation sermons;Congregational churches -- Sermons;Sermons, American
Great Britain. Army -- Handbooks, manuals, etc;Military art and science;Massachusetts -- Militia
Great Britain. Army -- Handbooks, manuals, etc;Military art and science;Massachusetts -- Militia
Military art and science -- Early works to 1800
United States. Army. Infantry -- Drill and tactics
Tactics;Cavalry;Infantry
United States. Continental Army -- Drill and tactics;United States. Continental Army -- Regulations
United States. Army -- Regulations;United States. Army. Infantry -- Drill and tactics
United States. Army -- Regulations;United States. Army. Infantry -- Drill and tactics
United States. Army. Artillery -- Drill and tactics
Military art and science;Cavalry drill and tactics
Bouquet's Expedition, 1764;Bushy Run, Battle of, Pa., 1763;Indians -- Warfare;Indians of North America
Massachusetts -- Militia -- Regulations
United States. Army -- Regulations;Military law -- United States
United States -- Description and travel -- Early works to 1800;United States -- History -- Revolution, 1775-1783 -- Participation, French;United States -- History -- Revolution, 1775-1783 -- Campaigns
United States -- History -- Revolution, 1775-1783 -- Campaigns
Washington, George, 1732-1799;Washington, George, 1732-1799
Washington, George, 1732-1799;Washington, George, 1732-1799
Washington, George, 1732-1799;Washington, George, 1732-1799
Washington, George, 1732-1799;Washington, George, 1732-1799
Congregational churches -- Sermons;Sermons, American
Thanksgiving Day addresses
Salvation -- Early works to 1800;Presbyterian Church -- Sermons;Sermons, American
Episcopal Church -- Sermons -- Early works to 1800;Sermons, American -- Early works to 1800
Episcopal Church -- Sermons -- Early works to 1800;Sermons, American -- Early works to 1800
Freedom of religion
Calvinism
Universalism
Scott, Job, 1751-1793;Quakers -- Biography -- Early works to 1800
Scott, Job, 1751-1793;Quakers -- Biography -- Early works to 1800
Stanton, Daniel, 1708-1770
Society of Friends
First Congregational Church (Middleborough, Mass.)
Freedom of religion;Baptists -- Rhode Island -- Warren Association
Shakers;Watervliet (N.Y.)
Universalism
Universalism
Psalmody -- Early works to 1800
Brown University -- History;Brown University -- Funds and scholarships;Universities and colleges -- Rhode Island;Rhode Island -- History -- Colonial period, ca. 1600-1775
Howard, John, 1726-1790
Natural history
Natural history
Rumford, Benjamin, Graf von, 1753-1814 -- Portraits;Charities;Food;Fireplaces;Heat;Poor -- Germany -- Munich
Rumford, Benjamin, Graf von, 1753-1814 -- Portraits;Charities;Food;Fireplaces;Heat;Poor -- Germany -- Munich
Rumford, Benjamin, Graf von, 1753-1814 -- Portraits;Charities;Food;Fireplaces;Heat;Poor -- Germany -- Munich
Rumford, Benjamin, Graf von, 1753-1814 -- Portraits;Charities;Food;Fireplaces;Heat;Poor -- Germany -- Munich
Rumford, Benjamin, Graf von, 1753-1814 -- Portraits;Charities;Food;Fireplaces;Heat;Poor -- Germany -- Munich
Coinage -- United States
Bowdoinham Association;Baptists -- Maine -- Periodicals
Earthquakes
Charles III, King of Spain, 1716-1788 -- Coronation -- Poetry;Universidad de Mxico -- Description and travel -- Views;Mexican poetry
Plants -- United States -- Classification -- Early works to 1800;Botany -- United States -- History
Shrubs -- United States -- Early works to 1800Trees -- United States -- Early works to 1800Botany -- United States -- Early works to 1800
Shrubs -- United States -- Early works to 1800Trees -- United States -- Early works to 1800Botany -- United States -- Early works to 1800
Plague;Yellow fever
Plague;Yellow fever
Smallpox -- Vaccination
Medicine, Popular;Medicine -- popular works
Cullen, William, 1710-1790
Cullen, William, 1710-1790
Cullen, William, 1710-1790
Cullen, William, 1710-1790
Cullen, William, 1710-1790
Cullen, William, 1710-1790
Medicine, Military;Medicine, Naval
Medicine, Military;Medicine, Naval
Agriculture -- Early works to 1800
Agriculture
Great Britain -- History
Theater -- Moral and ethical aspects
Theater -- Moral and ethical aspects
Kames, Henry Home, Lord, 1696-1782. Essays on the principles of morality and natural religion;Free will and determinism
Congregational churches -- New England -- Government;Church discipline;New England -- Church history
Boston Port Bill, 1774;Massachusetts -- Politics and government -- 1775-1783;Constitutional history -- Great Britain

Constitutional history -- Great Britain
Earthquakes -- New England -- Religious aspects
Earthquakes -- New England -- Religious aspects
New Hampshire -- History -- Colonial period, ca. 1600-1775;New Hampshire -- Description and travel
New Hampshire -- History -- Colonial period, ca. 1600-1775;New Hampshire -- Description and travel
Physiology -- Early works to 1800;Electrophysiology
Physiology -- Early works to 1800;Electrophysiology
Physiology -- Early works to 1800;Electrophysiology
Rhode Island -- History -- Colonial period, ca. 1600-1775;Rhode Island -- Church history
Rhode Island -- History -- Colonial period, ca. 1600-1775;Rhode Island -- Church history
Rhode Island -- History -- Colonial period, ca. 1600-1775;Rhode Island -- Church history
Kames, Henry Home, Lord, 1696-1782. Sketches of the history of man;Anthropology -- Early works to 1870;Human skin color -- Origin
Kames, Henry Home, Lord, 1696-1782. Sketches of the history of man;Anthropology -- Early works to 1870;Human skin color -- Origin
Kames, Henry Home, Lord, 1696-1782. Sketches of the history of man;Anthropology -- Early works to 1870;Human skin color -- Origin
Agriculture -- Early works to 1800
Agriculture -- Early works to 1800
Mather, Cotton, 1663-1728. Pietas in patriam: The life of Sir William Phips;Mather, Cotton, 1663-1728. Wonders of the invisible world;Phips, William, Sir, 1651-1695;Parris, Samuel, 1653-1720;Rule, Margaret
